Entity,Code,Day,total_boosters_per_hundred
Latvia,LVA,2021-12-17,10.19
Latvia,LVA,2021-12-18,10.4
Latvia,LVA,2021-12-19,10.46
Latvia,LVA,2021-12-20,10.85
Latvia,LVA,2021-12-21,11.36
Latvia,LVA,2021-12-22,11.86
Latvia,LVA,2021-12-23,12.17
Latvia,LVA,2021-12-24,12.18
Latvia,LVA,2021-12-25,12.2
Latvia,LVA,2021-12-26,12.21
Latvia,LVA,2021-12-27,12.6
Latvia,LVA,2021-12-28,13.09
Latvia,LVA,2021-12-29,13.57
Latvia,LVA,2021-12-30,13.85
Latvia,LVA,2021-12-31,13.85
Latvia,LVA,2022-01-01,13.86
Latvia,LVA,2022-01-02,13.92
Latvia,LVA,2022-01-03,14.23
Latvia,LVA,2022-01-04,14.72
Latvia,LVA,2022-01-05,15.27
Latvia,LVA,2022-01-06,15.86
Latvia,LVA,2022-01-07,16.55
Latvia,LVA,2022-01-08,16.9
Latvia,LVA,2022-01-09,16.98
Latvia,LVA,2022-01-10,17.39
Latvia,LVA,2022-01-11,17.92
Latvia,LVA,2022-01-12,18.45
Latvia,LVA,2022-01-13,18.93
Latvia,LVA,2022-01-14,19.53
Latvia,LVA,2022-01-15,19.77
Latvia,LVA,2022-01-16,19.85
Latvia,LVA,2022-01-17,20.15
Latvia,LVA,2022-01-18,20.57
Latvia,LVA,2022-01-19,21.01
Latvia,LVA,2022-01-20,21.42
Latvia,LVA,2022-01-21,21.88
Latvia,LVA,2022-01-22,22.08
Latvia,LVA,2022-01-23,22.14
Latvia,LVA,2022-01-24,22.37
Latvia,LVA,2022-01-25,22.66
Latvia,LVA,2022-01-26,22.97
Latvia,LVA,2022-01-27,23.26
Latvia,LVA,2022-01-28,23.62
Latvia,LVA,2022-01-29,23.77
Latvia,LVA,2022-01-30,23.81
Latvia,LVA,2022-01-31,23.96
Latvia,LVA,2022-02-01,24.14
Latvia,LVA,2022-02-02,24.33
Latvia,LVA,2022-02-03,24.52
Latvia,LVA,2022-02-04,24.76
Latvia,LVA,2022-02-05,24.85
Latvia,LVA,2022-02-06,24.87
Latvia,LVA,2022-02-07,24.97
Latvia,LVA,2022-02-08,25.12
Latvia,LVA,2022-02-09,25.25
Latvia,LVA,2022-02-10,25.41
Latvia,LVA,2022-02-11,25.61
Latvia,LVA,2022-02-12,25.69
Latvia,LVA,2022-02-13,25.71
Latvia,LVA,2022-02-14,25.79
Latvia,LVA,2022-02-15,25.88
Latvia,LVA,2022-02-16,25.96
Latvia,LVA,2022-02-17,26.04
Latvia,LVA,2022-02-18,26.14
Latvia,LVA,2022-02-19,26.18
Latvia,LVA,2022-02-20,26.19
Latvia,LVA,2022-02-21,26.25
Latvia,LVA,2022-02-22,26.32
Latvia,LVA,2022-02-23,26.38
Latvia,LVA,2022-02-24,26.45
Latvia,LVA,2022-02-25,26.55
Latvia,LVA,2022-02-26,26.6
Latvia,LVA,2022-02-27,26.6
Latvia,LVA,2022-02-28,26.66
Latvia,LVA,2022-03-01,26.71
Latvia,LVA,2022-03-02,26.77
Latvia,LVA,2022-03-03,26.82
Latvia,LVA,2022-03-04,26.89
Latvia,LVA,2022-03-05,26.91
Latvia,LVA,2022-03-06,26.92
Latvia,LVA,2022-03-07,26.95
Latvia,LVA,2022-03-08,26.98
Latvia,LVA,2022-03-09,27.03
Latvia,LVA,2022-03-10,27.07
Latvia,LVA,2022-03-11,27.12
Latvia,LVA,2022-03-12,27.14
Latvia,LVA,2022-03-13,27.14
Latvia,LVA,2022-03-14,27.16
Latvia,LVA,2022-03-15,27.2
Latvia,LVA,2022-03-16,27.24
Latvia,LVA,2022-03-17,27.28
Latvia,LVA,2022-03-18,27.33
Latvia,LVA,2022-03-19,27.33
Latvia,LVA,2022-03-20,27.34
Latvia,LVA,2022-03-21,27.36
Latvia,LVA,2022-03-22,27.39
Latvia,LVA,2022-03-23,27.43
Latvia,LVA,2022-03-24,27.45
Latvia,LVA,2022-03-25,27.5
Latvia,LVA,2022-03-26,27.5
Latvia,LVA,2022-03-27,27.5
Latvia,LVA,2022-03-28,27.52
Latvia,LVA,2022-03-29,27.55
Latvia,LVA,2022-03-30,27.58
Latvia,LVA,2022-03-31,27.6
Latvia,LVA,2022-04-01,27.62
Latvia,LVA,2022-04-02,27.63
Latvia,LVA,2022-04-03,27.63
Latvia,LVA,2022-04-04,27.65
Latvia,LVA,2022-04-05,27.66
Latvia,LVA,2022-04-06,27.68
Latvia,LVA,2022-04-07,27.7
Latvia,LVA,2022-04-08,27.72
Latvia,LVA,2022-04-09,27.73
Latvia,LVA,2022-04-10,27.73
Latvia,LVA,2022-04-11,27.74
Latvia,LVA,2022-04-12,27.76
Latvia,LVA,2022-04-13,27.78
Latvia,LVA,2022-04-14,27.8
Latvia,LVA,2022-04-15,27.8
Latvia,LVA,2022-04-16,27.8
Latvia,LVA,2022-04-17,27.8
Latvia,LVA,2022-04-18,27.8
Latvia,LVA,2022-04-19,27.81
Latvia,LVA,2022-04-20,27.84
Latvia,LVA,2022-04-21,27.85
Latvia,LVA,2022-04-22,27.87
Latvia,LVA,2022-04-23,27.88
Latvia,LVA,2022-04-24,27.88
Latvia,LVA,2022-04-25,27.89
Latvia,LVA,2022-04-26,27.9
Latvia,LVA,2022-04-27,27.92
Latvia,LVA,2022-04-28,27.93
Latvia,LVA,2022-04-29,27.95
Latvia,LVA,2022-04-30,27.96
Latvia,LVA,2022-05-01,27.96
Latvia,LVA,2022-05-02,27.97
Latvia,LVA,2022-05-03,27.98
Latvia,LVA,2022-05-04,27.98
Latvia,LVA,2022-05-05,28
Latvia,LVA,2022-05-06,28.01
Latvia,LVA,2022-05-07,28.01
Latvia,LVA,2022-05-08,28.01
Latvia,LVA,2022-05-09,28.02
Latvia,LVA,2022-05-10,28.03
Latvia,LVA,2022-05-11,28.05
Latvia,LVA,2022-05-12,28.06
Latvia,LVA,2022-05-13,28.07
Latvia,LVA,2022-05-14,28.07
Latvia,LVA,2022-05-15,28.07
Latvia,LVA,2022-05-16,28.08
Latvia,LVA,2022-05-17,28.09
Latvia,LVA,2022-05-18,28.1
Latvia,LVA,2022-05-19,28.11
Latvia,LVA,2022-05-20,28.12
Latvia,LVA,2022-05-21,28.13
Latvia,LVA,2022-05-22,28.13
Latvia,LVA,2022-05-23,28.13
Latvia,LVA,2022-05-24,28.14
Latvia,LVA,2022-05-25,28.15
Lebanon,LBN,2021-12-21,3.91
Lebanon,LBN,2021-12-22,3.92
Lebanon,LBN,2021-12-23,3.98
Lebanon,LBN,2021-12-24,4
Lebanon,LBN,2021-12-25,4
Lebanon,LBN,2021-12-26,4.01
Lebanon,LBN,2021-12-27,4.11
Lebanon,LBN,2021-12-28,4.29
Lebanon,LBN,2021-12-29,4.29
Lebanon,LBN,2021-12-30,4.36
Lebanon,LBN,2021-12-31,4.36
Lebanon,LBN,2022-01-01,4.37
Lebanon,LBN,2022-01-02,4.4
Lebanon,LBN,2022-01-03,4.5
Lebanon,LBN,2022-01-04,4.59
Lebanon,LBN,2022-01-05,4.69
Lebanon,LBN,2022-01-06,4.7
Lebanon,LBN,2022-01-07,4.89
Lebanon,LBN,2022-01-08,5.06
Lebanon,LBN,2022-01-09,5.13
Lebanon,LBN,2022-01-10,5.28
Lebanon,LBN,2022-01-11,5.36
Lebanon,LBN,2022-01-12,5.47
Lebanon,LBN,2022-01-13,5.53
Lebanon,LBN,2022-01-14,5.6
Lebanon,LBN,2022-01-15,5.6
Lebanon,LBN,2022-01-16,5.68
Lebanon,LBN,2022-01-17,5.74
Lebanon,LBN,2022-01-18,5.85
Lebanon,LBN,2022-01-19,5.87
Lebanon,LBN,2022-01-20,5.97
Lebanon,LBN,2022-01-21,6.02
Lebanon,LBN,2022-01-22,6.03
Lebanon,LBN,2022-01-23,6.04
Lebanon,LBN,2022-01-24,6.12
Lebanon,LBN,2022-01-25,6.2
Lebanon,LBN,2022-01-26,6.26
Lebanon,LBN,2022-01-27,6.32
Lebanon,LBN,2022-01-28,6.39
Lebanon,LBN,2022-01-29,6.4
Lebanon,LBN,2022-01-30,6.48
Lebanon,LBN,2022-01-31,6.57
Lebanon,LBN,2022-02-01,6.64
Lebanon,LBN,2022-02-02,6.69
Lebanon,LBN,2022-02-03,6.78
Lebanon,LBN,2022-02-04,6.82
Lebanon,LBN,2022-02-05,6.83
Lebanon,LBN,2022-02-06,6.83
Lebanon,LBN,2022-02-07,6.94
Lebanon,LBN,2022-02-08,7
Lebanon,LBN,2022-02-09,7.04
Lebanon,LBN,2022-02-10,7.12
Lebanon,LBN,2022-02-11,7.17
Lebanon,LBN,2022-02-12,7.18
Lebanon,LBN,2022-02-13,7.18
Lebanon,LBN,2022-02-14,7.23
Lebanon,LBN,2022-02-15,7.27
Lebanon,LBN,2022-02-16,7.34
Lebanon,LBN,2022-02-17,7.4
Lebanon,LBN,2022-02-18,7.44
Lebanon,LBN,2022-02-19,7.44
Lebanon,LBN,2022-02-20,7.47
Lebanon,LBN,2022-02-21,7.52
Lebanon,LBN,2022-02-22,7.55
Lebanon,LBN,2022-02-23,7.6
Lebanon,LBN,2022-02-24,7.65
Lebanon,LBN,2022-02-25,7.7
Lebanon,LBN,2022-02-26,7.7
Lebanon,LBN,2022-02-27,7.73
Lebanon,LBN,2022-02-28,7.79
Lebanon,LBN,2022-03-01,7.84
Lebanon,LBN,2022-03-02,7.87
Lebanon,LBN,2022-03-03,7.9
Lebanon,LBN,2022-03-04,7.92
Lebanon,LBN,2022-03-05,7.92
Lebanon,LBN,2022-03-06,7.94
Lebanon,LBN,2022-03-07,7.97
Lebanon,LBN,2022-03-08,7.99
Lebanon,LBN,2022-03-09,8.01
Lebanon,LBN,2022-03-10,8.04
Lebanon,LBN,2022-03-11,8.04
Lebanon,LBN,2022-03-12,8.04
Lebanon,LBN,2022-03-13,8.05
Lebanon,LBN,2022-03-14,8.06
Lebanon,LBN,2022-03-17,8.14
Lebanon,LBN,2022-03-18,8.15
Lebanon,LBN,2022-03-19,8.15
Lebanon,LBN,2022-03-20,8.16
Lebanon,LBN,2022-03-21,8.18
Lebanon,LBN,2022-03-22,8.19
Lebanon,LBN,2022-03-23,8.2
Lebanon,LBN,2022-03-24,8.21
Lebanon,LBN,2022-03-25,8.21
Lebanon,LBN,2022-03-26,8.21
Lebanon,LBN,2022-03-27,8.23
Lebanon,LBN,2022-03-28,8.23
Lebanon,LBN,2022-03-29,8.25
Lebanon,LBN,2022-03-30,8.27
Lebanon,LBN,2022-03-31,8.28
Lebanon,LBN,2022-04-03,8.29
Lebanon,LBN,2022-04-04,8.3
Lebanon,LBN,2022-04-05,8.31
Lebanon,LBN,2022-04-06,8.32
Lebanon,LBN,2022-04-07,8.33
Lebanon,LBN,2022-04-08,8.33
Lebanon,LBN,2022-04-09,8.33
Lebanon,LBN,2022-04-10,8.34
Lebanon,LBN,2022-04-11,8.35
Lebanon,LBN,2022-04-12,8.36
Lebanon,LBN,2022-04-13,8.37
Lebanon,LBN,2022-04-14,8.37
Lebanon,LBN,2022-04-17,8.38
Lebanon,LBN,2022-04-18,8.39
Lebanon,LBN,2022-04-19,8.39
Lebanon,LBN,2022-04-20,8.4
Lebanon,LBN,2022-04-21,8.41
Lebanon,LBN,2022-04-22,8.42
Lebanon,LBN,2022-04-23,8.42
Lebanon,LBN,2022-04-24,8.42
Lebanon,LBN,2022-04-25,8.48
Lebanon,LBN,2022-05-09,8.54
Lebanon,LBN,2022-05-21,8.63
Liberia,LBR,2022-03-25,0.03
Liberia,LBR,2022-04-26,0.04
Liberia,LBR,2022-05-22,0.04
Libya,LBY,2022-02-17,0.72
Libya,LBY,2022-02-20,0.85
Libya,LBY,2022-02-21,0.87
Libya,LBY,2022-02-22,0.93
Libya,LBY,2022-02-23,0.96
Libya,LBY,2022-02-24,0.98
Libya,LBY,2022-02-26,1.02
Libya,LBY,2022-02-27,1.03
Libya,LBY,2022-02-28,1.05
Libya,LBY,2022-03-02,1.1
Libya,LBY,2022-03-03,1.11
Libya,LBY,2022-03-05,1.13
Libya,LBY,2022-03-06,1.14
Libya,LBY,2022-03-08,1.16
Libya,LBY,2022-03-09,1.18
Libya,LBY,2022-03-10,1.18
Libya,LBY,2022-03-12,1.19
Libya,LBY,2022-03-13,1.21
Libya,LBY,2022-03-14,1.21
Libya,LBY,2022-03-15,1.22
Libya,LBY,2022-03-16,1.23
Libya,LBY,2022-03-17,1.23
Libya,LBY,2022-03-19,1.23
Libya,LBY,2022-03-20,1.24
Libya,LBY,2022-03-21,1.26
Libya,LBY,2022-03-22,1.26
Libya,LBY,2022-03-23,1.28
Libya,LBY,2022-03-24,1.29
Libya,LBY,2022-03-31,1.35
Libya,LBY,2022-04-07,1.37
Libya,LBY,2022-04-14,1.39
Libya,LBY,2022-05-12,1.41
Libya,LBY,2022-05-19,1.45
Liechtenstein,LIE,2021-11-09,0
Liechtenstein,LIE,2021-11-10,0
Liechtenstein,LIE,2021-11-11,0
Liechtenstein,LIE,2021-11-12,0.01
Liechtenstein,LIE,2021-11-13,0.01
Liechtenstein,LIE,2021-11-15,0.01
Liechtenstein,LIE,2021-11-16,0.04
Liechtenstein,LIE,2021-11-17,0.05
Liechtenstein,LIE,2021-11-18,0.28
Liechtenstein,LIE,2021-11-19,0.64
Liechtenstein,LIE,2021-11-20,0.65
Liechtenstein,LIE,2021-11-22,0.93
Liechtenstein,LIE,2021-11-23,1.2
Liechtenstein,LIE,2021-11-24,1.74
Liechtenstein,LIE,2021-11-25,1.85
Liechtenstein,LIE,2021-11-26,1.89
Liechtenstein,LIE,2021-11-27,1.96
Liechtenstein,LIE,2021-11-28,1.96
Liechtenstein,LIE,2021-11-29,2.9
Liechtenstein,LIE,2021-11-30,3.1
Liechtenstein,LIE,2021-12-01,4.01
Liechtenstein,LIE,2021-12-02,4.4
Liechtenstein,LIE,2021-12-03,4.55
Liechtenstein,LIE,2021-12-04,4.56
Liechtenstein,LIE,2021-12-06,5.28
Liechtenstein,LIE,2021-12-07,7.23
Liechtenstein,LIE,2021-12-08,9.33
Liechtenstein,LIE,2021-12-09,11.44
Liechtenstein,LIE,2021-12-10,12.96
Liechtenstein,LIE,2021-12-11,14.5
Liechtenstein,LIE,2021-12-12,15.14
Liechtenstein,LIE,2021-12-13,16.55
Liechtenstein,LIE,2021-12-14,18.97
Liechtenstein,LIE,2021-12-15,21.07
Liechtenstein,LIE,2021-12-16,23.12
Liechtenstein,LIE,2021-12-17,25.45
Liechtenstein,LIE,2021-12-18,26.96
Liechtenstein,LIE,2021-12-19,27.6
Liechtenstein,LIE,2021-12-20,29.27
Liechtenstein,LIE,2021-12-21,30.46
Liechtenstein,LIE,2021-12-22,31.64
Liechtenstein,LIE,2021-12-23,31.68
Liechtenstein,LIE,2021-12-24,31.69
Liechtenstein,LIE,2021-12-27,31.7
Liechtenstein,LIE,2021-12-28,31.8
Liechtenstein,LIE,2021-12-29,31.81
Liechtenstein,LIE,2021-12-30,31.82
Liechtenstein,LIE,2022-01-03,33.06
Liechtenstein,LIE,2022-01-04,34.32
Liechtenstein,LIE,2022-01-05,35.62
Liechtenstein,LIE,2022-01-06,35.63
Liechtenstein,LIE,2022-01-07,35.68
Liechtenstein,LIE,2022-01-08,35.68
Liechtenstein,LIE,2022-01-10,36.9
Liechtenstein,LIE,2022-01-11,38.15
Liechtenstein,LIE,2022-01-12,38.97
Liechtenstein,LIE,2022-01-13,39.77
Liechtenstein,LIE,2022-01-14,40.94
Liechtenstein,LIE,2022-01-15,40.95
Liechtenstein,LIE,2022-01-17,41.82
Liechtenstein,LIE,2022-01-18,42.37
Liechtenstein,LIE,2022-01-19,42.89
Liechtenstein,LIE,2022-01-20,43.35
Liechtenstein,LIE,2022-01-21,44.24
Liechtenstein,LIE,2022-01-22,44.24
Liechtenstein,LIE,2022-01-24,44.27
Liechtenstein,LIE,2022-01-25,44.36
Liechtenstein,LIE,2022-01-26,44.77
Liechtenstein,LIE,2022-01-27,44.78
Liechtenstein,LIE,2022-01-28,44.82
Liechtenstein,LIE,2022-01-31,45.49
Liechtenstein,LIE,2022-02-01,46.03
Liechtenstein,LIE,2022-02-02,46.04
Liechtenstein,LIE,2022-02-04,46.06
Liechtenstein,LIE,2022-02-05,46.06
Liechtenstein,LIE,2022-02-07,46.3
Liechtenstein,LIE,2022-02-08,46.56
Liechtenstein,LIE,2022-02-09,46.59
Liechtenstein,LIE,2022-02-10,46.59
Liechtenstein,LIE,2022-02-11,46.59
Liechtenstein,LIE,2022-02-12,47.06
Liechtenstein,LIE,2022-02-14,47.09
Liechtenstein,LIE,2022-02-15,47.1
Liechtenstein,LIE,2022-02-16,47.13
Liechtenstein,LIE,2022-02-17,47.33
Liechtenstein,LIE,2022-02-19,47.33
Liechtenstein,LIE,2022-02-22,47.49
Liechtenstein,LIE,2022-02-25,47.49
Liechtenstein,LIE,2022-02-27,47.5
Liechtenstein,LIE,2022-03-02,47.5
Liechtenstein,LIE,2022-03-05,47.5
Liechtenstein,LIE,2022-03-07,47.5
Liechtenstein,LIE,2022-03-09,47.51
Liechtenstein,LIE,2022-03-11,47.67
Liechtenstein,LIE,2022-03-12,47.67
Liechtenstein,LIE,2022-03-16,47.67
Liechtenstein,LIE,2022-03-23,47.67
Liechtenstein,LIE,2022-03-24,47.89
Liechtenstein,LIE,2022-04-01,47.89
Liechtenstein,LIE,2022-04-02,47.9
Liechtenstein,LIE,2022-04-12,48.07
Liechtenstein,LIE,2022-04-13,48.07
Liechtenstein,LIE,2022-04-14,48.07
Liechtenstein,LIE,2022-04-21,48.08
Liechtenstein,LIE,2022-04-26,48.21
Liechtenstein,LIE,2022-05-06,48.21
Liechtenstein,LIE,2022-05-10,48.35
Liechtenstein,LIE,2022-05-13,48.36
Lithuania,LTU,2021-02-22,0
Lithuania,LTU,2021-02-23,0
Lithuania,LTU,2021-02-24,0
Lithuania,LTU,2021-02-25,0
Lithuania,LTU,2021-02-26,0
Lithuania,LTU,2021-02-27,0
Lithuania,LTU,2021-02-28,0
Lithuania,LTU,2021-03-01,0
Lithuania,LTU,2021-03-02,0
Lithuania,LTU,2021-03-03,0
Lithuania,LTU,2021-03-04,0
Lithuania,LTU,2021-03-05,0
Lithuania,LTU,2021-03-06,0
Lithuania,LTU,2021-03-07,0
Lithuania,LTU,2021-03-08,0
Lithuania,LTU,2021-03-09,0
Lithuania,LTU,2021-03-10,0
Lithuania,LTU,2021-03-11,0
Lithuania,LTU,2021-03-12,0
Lithuania,LTU,2021-03-13,0
Lithuania,LTU,2021-03-14,0
Lithuania,LTU,2021-03-15,0
Lithuania,LTU,2021-03-16,0
Lithuania,LTU,2021-03-17,0
Lithuania,LTU,2021-03-18,0
Lithuania,LTU,2021-03-19,0
Lithuania,LTU,2021-03-20,0
Lithuania,LTU,2021-03-21,0
Lithuania,LTU,2021-03-22,0
Lithuania,LTU,2021-03-23,0
Lithuania,LTU,2021-03-24,0
Lithuania,LTU,2021-03-25,0
Lithuania,LTU,2021-03-26,0
Lithuania,LTU,2021-03-27,0
Lithuania,LTU,2021-03-28,0
Lithuania,LTU,2021-03-29,0
Lithuania,LTU,2021-03-30,0
Lithuania,LTU,2021-03-31,0
Lithuania,LTU,2021-04-01,0
Lithuania,LTU,2021-04-02,0
Lithuania,LTU,2021-04-03,0
Lithuania,LTU,2021-04-04,0
Lithuania,LTU,2021-04-05,0
Lithuania,LTU,2021-04-06,0
Lithuania,LTU,2021-04-07,0
Lithuania,LTU,2021-04-08,0
Lithuania,LTU,2021-04-09,0
Lithuania,LTU,2021-04-10,0
Lithuania,LTU,2021-04-11,0
Lithuania,LTU,2021-04-12,0
Lithuania,LTU,2021-04-13,0
Lithuania,LTU,2021-04-14,0
Lithuania,LTU,2021-04-15,0
Lithuania,LTU,2021-04-16,0
Lithuania,LTU,2021-04-17,0
Lithuania,LTU,2021-04-18,0
Lithuania,LTU,2021-04-19,0
Lithuania,LTU,2021-04-20,0
Lithuania,LTU,2021-04-21,0
Lithuania,LTU,2021-04-22,0
Lithuania,LTU,2021-04-23,0
Lithuania,LTU,2021-04-24,0
Lithuania,LTU,2021-04-25,0
Lithuania,LTU,2021-04-26,0
Lithuania,LTU,2021-04-27,0
Lithuania,LTU,2021-04-28,0
Lithuania,LTU,2021-04-29,0
Lithuania,LTU,2021-04-30,0
Lithuania,LTU,2021-05-01,0
Lithuania,LTU,2021-05-02,0
Lithuania,LTU,2021-05-03,0
Lithuania,LTU,2021-05-04,0
Lithuania,LTU,2021-05-05,0
Lithuania,LTU,2021-05-06,0
Lithuania,LTU,2021-05-07,0
Lithuania,LTU,2021-05-08,0
Lithuania,LTU,2021-05-09,0
Lithuania,LTU,2021-05-10,0
Lithuania,LTU,2021-05-11,0
Lithuania,LTU,2021-05-12,0
Lithuania,LTU,2021-05-13,0
Lithuania,LTU,2021-05-14,0
Lithuania,LTU,2021-05-15,0
Lithuania,LTU,2021-05-16,0
Lithuania,LTU,2021-05-17,0
Lithuania,LTU,2021-05-18,0
Lithuania,LTU,2021-05-19,0
Lithuania,LTU,2021-05-20,0
Lithuania,LTU,2021-05-21,0
Lithuania,LTU,2021-05-22,0
Lithuania,LTU,2021-05-23,0
Lithuania,LTU,2021-05-24,0
Lithuania,LTU,2021-05-25,0.01
Lithuania,LTU,2021-05-26,0.01
Lithuania,LTU,2021-05-27,0.01
Lithuania,LTU,2021-05-28,0.01
Lithuania,LTU,2021-05-29,0.01
Lithuania,LTU,2021-05-30,0.01
Lithuania,LTU,2021-05-31,0.01
Lithuania,LTU,2021-06-01,0.01
Lithuania,LTU,2021-06-02,0.01
Lithuania,LTU,2021-06-03,0.01
Lithuania,LTU,2021-06-04,0.01
Lithuania,LTU,2021-06-05,0.01
Lithuania,LTU,2021-06-06,0.01
Lithuania,LTU,2021-06-07,0.01
Lithuania,LTU,2021-06-08,0.01
Lithuania,LTU,2021-06-09,0.01
Lithuania,LTU,2021-06-10,0.01
Lithuania,LTU,2021-06-11,0.01
Lithuania,LTU,2021-06-12,0.01
Lithuania,LTU,2021-06-13,0.01
Lithuania,LTU,2021-06-14,0.01
Lithuania,LTU,2021-06-15,0.01
Lithuania,LTU,2021-06-16,0.01
Lithuania,LTU,2021-06-17,0.01
Lithuania,LTU,2021-06-18,0.01
Lithuania,LTU,2021-06-19,0.01
Lithuania,LTU,2021-06-20,0.01
Lithuania,LTU,2021-06-21,0.01
Lithuania,LTU,2021-06-22,0.01
Lithuania,LTU,2021-06-23,0.01
Lithuania,LTU,2021-06-24,0.01
Lithuania,LTU,2021-06-25,0.01
Lithuania,LTU,2021-06-26,0.01
Lithuania,LTU,2021-06-27,0.01
Lithuania,LTU,2021-06-28,0.01
Lithuania,LTU,2021-06-29,0.01
Lithuania,LTU,2021-06-30,0.01
Lithuania,LTU,2021-07-01,0.01
Lithuania,LTU,2021-07-02,0.01
Lithuania,LTU,2021-07-03,0.01
Lithuania,LTU,2021-07-04,0.01
Lithuania,LTU,2021-07-05,0.01
Lithuania,LTU,2021-07-06,0.01
Lithuania,LTU,2021-07-07,0.01
Lithuania,LTU,2021-07-08,0.01
Lithuania,LTU,2021-07-09,0.01
Lithuania,LTU,2021-07-10,0.01
Lithuania,LTU,2021-07-11,0.01
Lithuania,LTU,2021-07-12,0.01
Lithuania,LTU,2021-07-13,0.01
Lithuania,LTU,2021-07-14,0.01
Lithuania,LTU,2021-07-15,0.01
Lithuania,LTU,2021-07-16,0.01
Lithuania,LTU,2021-07-17,0.01
Lithuania,LTU,2021-07-18,0.01
Lithuania,LTU,2021-07-19,0.01
Lithuania,LTU,2021-07-20,0.01
Lithuania,LTU,2021-07-21,0.01
Lithuania,LTU,2021-07-22,0.01
Lithuania,LTU,2021-07-23,0.01
Lithuania,LTU,2021-07-24,0.01
Lithuania,LTU,2021-07-25,0.01
Lithuania,LTU,2021-07-26,0.01
Lithuania,LTU,2021-07-27,0.01
Lithuania,LTU,2021-07-28,0.01
Lithuania,LTU,2021-07-29,0.01
Lithuania,LTU,2021-07-30,0.01
Lithuania,LTU,2021-07-31,0.01
Lithuania,LTU,2021-08-01,0.01
Lithuania,LTU,2021-08-02,0.01
Lithuania,LTU,2021-08-03,0.01
Lithuania,LTU,2021-08-04,0.02
Lithuania,LTU,2021-08-05,0.02
Lithuania,LTU,2021-08-06,0.02
Lithuania,LTU,2021-08-07,0.02
Lithuania,LTU,2021-08-08,0.02
Lithuania,LTU,2021-08-09,0.02
Lithuania,LTU,2021-08-10,0.02
Lithuania,LTU,2021-08-11,0.02
Lithuania,LTU,2021-08-12,0.02
Lithuania,LTU,2021-08-13,0.03
Lithuania,LTU,2021-08-14,0.03
Lithuania,LTU,2021-08-15,0.03
Lithuania,LTU,2021-08-16,0.03
Lithuania,LTU,2021-08-17,0.03
Lithuania,LTU,2021-08-18,0.03
Lithuania,LTU,2021-08-19,0.04
Lithuania,LTU,2021-08-20,0.04
Lithuania,LTU,2021-08-21,0.04
Lithuania,LTU,2021-08-22,0.04
Lithuania,LTU,2021-08-23,0.04
Lithuania,LTU,2021-08-24,0.04
Lithuania,LTU,2021-08-25,0.05
Lithuania,LTU,2021-08-26,0.05
Lithuania,LTU,2021-08-27,0.06
Lithuania,LTU,2021-08-28,0.06
Lithuania,LTU,2021-08-29,0.06
Lithuania,LTU,2021-08-30,0.06
Lithuania,LTU,2021-08-31,0.06
Lithuania,LTU,2021-09-01,0.06
Lithuania,LTU,2021-09-02,0.06
Lithuania,LTU,2021-09-03,0.06
Lithuania,LTU,2021-09-04,0.07
Lithuania,LTU,2021-09-05,0.07
Lithuania,LTU,2021-09-06,0.07
Lithuania,LTU,2021-09-07,0.08
Lithuania,LTU,2021-09-08,0.11
Lithuania,LTU,2021-09-09,0.17
Lithuania,LTU,2021-09-10,0.23
Lithuania,LTU,2021-09-11,0.24
Lithuania,LTU,2021-09-12,0.24
Lithuania,LTU,2021-09-13,0.28
Lithuania,LTU,2021-09-14,0.35
Lithuania,LTU,2021-09-15,0.41
Lithuania,LTU,2021-09-16,0.48
Lithuania,LTU,2021-09-17,0.56
Lithuania,LTU,2021-09-18,0.57
Lithuania,LTU,2021-09-19,0.57
Lithuania,LTU,2021-09-20,0.61
Lithuania,LTU,2021-09-21,0.67
Lithuania,LTU,2021-09-22,0.72
Lithuania,LTU,2021-09-23,0.78
Lithuania,LTU,2021-09-24,0.84
Lithuania,LTU,2021-09-25,0.85
Lithuania,LTU,2021-09-26,0.85
Lithuania,LTU,2021-09-27,0.88
Lithuania,LTU,2021-09-28,0.93
Lithuania,LTU,2021-09-29,0.99
Lithuania,LTU,2021-09-30,1.06
Lithuania,LTU,2021-10-01,1.13
Lithuania,LTU,2021-10-02,1.13
Lithuania,LTU,2021-10-03,1.13
Lithuania,LTU,2021-10-04,1.18
Lithuania,LTU,2021-10-05,1.24
Lithuania,LTU,2021-10-06,1.3
Lithuania,LTU,2021-10-07,1.37
Lithuania,LTU,2021-10-08,1.45
Lithuania,LTU,2021-10-09,1.45
Lithuania,LTU,2021-10-10,1.46
Lithuania,LTU,2021-10-11,1.5
Lithuania,LTU,2021-10-12,1.57
Lithuania,LTU,2021-10-13,1.63
Lithuania,LTU,2021-10-14,1.72
